Year,Avg. Pace,PLAYER,TEAM,Team Conference Rank,GP,Team GP,W,PTS,REB,AST,STL,BLK,TOV,TS%,3PM,DEFWS,USG%,PIE,Prior ASG Appearances,AS Last Year?,Selected?
2012,92.0,Lazar Hayward,MIN,10,4,38,0,2.5,1.0,0.8,0.5,0.0,0.0,39.6,0.0,0.0,18.1,7.7,0,0,0
2012,92.0,Jon Leuer,MEM,4,9,40,1,2.4,1.4,0.6,0.2,0.0,0.6,35.9,0.0,0.0,17.1,0.5,0,0,0
2012,92.0,Wesley Johnson,PHX,15,16,41,5,2.4,1.0,0.3,0.0,0.3,0.2,39.5,0.4,0.001,19.0,4.6,0,0,0
2012,92.0,Ryan Hollins,LAC,2,30,42,22,2.4,1.9,0.1,0.2,0.5,0.6,65.1,0.0,0.001,12.5,4.0,0,0,0
2012,92.0,Nolan Smith,POR,9,20,41,8,2.4,0.6,1.1,0.1,0.1,1.0,36.8,0.1,0.001,22.6,1.2,0,0,0
2012,92.0,Victor Claver,POR,9,20,41,13,2.4,1.9,0.5,0.5,0.1,0.8,38.1,0.3,0.001,14.2,2.0,0,0,0
2012,92.0,Cory Higgins,CHA,13,6,41,3,2.3,0.5,0.8,0.5,0.0,0.0,35.2,0.2,0.0,27.4,4.6,0,0,0
2012,92.0,Kurt Thomas,NYK,2,24,39,13,2.3,2.5,0.5,0.3,0.5,0.1,53.1,0.0,0.001,9.9,8.5,0,0,0
2012,92.0,Orlando Johnson,IND,3,12,42,8,2.3,1.7,0.8,0.3,0.1,0.6,42.7,0.4,0.001,17.5,8.1,0,0,0
2012,92.0,Joel Freeland,POR,9,26,41,9,2.3,2.2,0.2,0.3,0.2,0.4,40.5,0.0,0.001,15.1,3.1,0,0,0
2012,92.0,James Anderson,HOU,8,15,43,10,2.3,1.0,0.7,0.2,0.1,0.5,53.2,0.3,0.001,15.7,7.4,0,0,0
2012,92.0,Ronny Turiaf,LAC,2,40,42,32,2.3,2.6,0.6,0.3,0.7,0.4,52.4,0.0,0.002,9.0,7.0,0,0,0
2012,92.0,Aaron Gray,TOR,11,20,41,5,2.2,2.2,0.7,0.3,0.1,1.3,50.2,0.0,0.001,15.4,0.4,0,0,0
2012,92.0,Sasha Pavlovic,POR,9,29,41,14,2.2,1.4,0.8,0.7,0.2,0.4,42.1,0.4,0.001,10.2,3.6,0,0,0
2012,92.0,Jeff Ayres,IND,3,13,42,9,2.2,1.8,0.2,0.0,0.3,0.4,41.1,0.0,0.001,23.6,7.3,0,0,0
2012,92.0,Anthony Randolph,DEN,6,15,43,9,2.1,1.7,0.2,0.3,0.6,0.8,45.2,0.0,0.001,20.3,5.4,0,0,0
2012,92.0,Marcus Camby,NYK,2,14,39,8,2.1,3.7,0.6,0.1,0.8,0.7,38.3,0.0,0.001,15.5,8.5,0,0,0
2012,92.0,Charles Jenkins,PHI,9,36,41,22,2.1,0.5,0.5,0.2,0.0,0.4,49.4,0.0,0.001,16.0,6.8,0,0,0
2012,92.0,Ben Hansbrough,IND,3,16,42,11,2.0,0.8,0.7,0.4,0.1,0.9,46.8,0.3,0.001,15.4,3.1,0,0,0
2012,92.0,Daniel Orton,OKC,1,1,41,1,2.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,16.7,38.5,0,0,0
2012,92.0,Jared Cunningham,DAL,11,8,42,4,2.0,0.4,0.1,0.1,0.0,0.3,53.8,0.3,0.0,27.9,8.5,0,0,0
2012,92.0,Josh Selby,MEM,4,10,40,6,2.0,0.5,0.4,0.2,0.0,0.7,37.3,0.1,0.001,25.0,-1.8,0,0,0
2012,92.0,Kwame Brown,PHI,9,19,41,7,2.0,3.4,0.4,0.3,0.5,0.4,45.8,0.0,0.001,9.3,4.6,0,0,0
2012,92.0,Dominic McGuire,IND,3,26,42,7,2.0,3.0,0.8,0.5,0.4,0.5,42.2,0.0,0.0,8.8,5.1,0,0,0
2012,92.0,Earl Watson,UTA,7,26,41,14,2.0,1.5,4.2,0.8,0.2,1.3,34.6,0.2,0.001,10.4,6.0,0,0,0
2012,92.0,Darius Miller,NOH,14,23,41,5,2.0,1.7,1.0,0.5,0.1,0.5,49.9,0.3,0.001,8.2,3.6,0,0,0
2012,92.0,Perry Jones III,OKC,1,15,41,14,1.9,1.5,0.4,0.1,0.2,0.8,45.5,0.0,0.0,18.4,4.6,0,0,0
2012,92.0,Ish Smith,MIL,7,23,39,7,1.9,1.2,1.7,0.4,0.2,0.8,31.3,0.1,0.001,16.1,5.0,0,0,0
2012,92.0,Cory Joseph,SAS,3,10,44,7,1.9,1.0,1.3,0.3,0.0,0.8,47.8,0.1,0.0,17.0,8.3,0,0,0
2012,92.0,James White,NYK,2,27,39,18,1.9,0.7,0.3,0.2,0.0,0.1,53.7,0.2,0.0,12.9,3.9,0,0,0
2012,92.0,Kevin Jones,CLE,14,15,42,1,1.9,1.5,0.3,0.3,0.0,0.1,49.4,0.0,0.0,9.6,5.8,0,0,0
2012,92.0,Marquis Teague,CHI,5,22,40,13,1.9,0.5,1.3,0.1,0.1,0.5,39.0,0.0,0.001,19.3,4.5,0,0,0
2012,92.0,Kyle O'Quinn,ORL,12,22,40,8,1.8,1.5,0.5,0.1,0.5,0.2,59.3,0.0,0.0,14.8,10.5,0,0,0
2012,92.0,Cole Aldrich,SAC,13,20,42,8,1.8,2.0,0.2,0.2,0.3,0.7,51.1,0.0,0.0,13.4,3.0,0,0,0
2012,92.0,Damien Wilkins,PHI,9,26,41,9,1.7,0.8,0.4,0.3,0.1,0.2,40.5,0.0,0.0,12.9,2.0,0,0,0
2012,92.0,Johan Petro,ATL,6,10,41,2,1.7,1.1,0.1,0.1,0.1,0.4,43.7,0.0,0.0,19.8,2.2,0,0,0
2012,92.0,Jeremy Lamb,OKC,1,16,41,15,1.7,0.4,0.1,0.1,0.0,0.3,46.0,0.4,0.0,22.0,1.5,0,0,0
2012,92.0,DeAndre Liggins,OKC,1,18,41,16,1.7,1.5,0.4,0.4,0.1,0.4,59.8,0.3,0.001,10.1,6.2,0,0,0
2012,92.0,Josh Harrellson,MIA,1,6,38,3,1.7,1.2,0.0,0.2,0.2,0.5,50.6,0.2,0.001,18.1,3.9,0,0,0
2012,92.0,Robert Sacre,LAL,12,19,41,12,1.6,1.3,0.2,0.0,0.5,0.4,36.5,0.0,0.0,13.1,-1.2,0,0,0
2012,92.0,Jeremy Evans,UTA,7,18,41,9,1.6,1.3,0.2,0.3,0.4,0.1,57.2,0.0,0.001,10.3,9.6,0,0,0
2012,92.0,Donatas Motiejunas,HOU,8,14,43,8,1.6,0.3,0.1,0.1,0.1,0.1,52.2,0.1,0.0,22.8,5.7,0,0,0
2012,92.0,Tyshawn Taylor,BKN,4,21,41,12,1.6,0.2,0.2,0.3,0.0,0.5,38.4,0.0,0.0,25.7,-0.4,0,0,0
2012,92.0,Joel Anthony,MIA,1,34,38,23,1.6,2.1,0.3,0.3,0.8,0.4,50.7,0.0,0.001,8.5,6.0,0,0,0
2012,92.0,Dexter Pittman,MEM,4,4,40,4,1.5,1.8,0.0,0.0,0.0,0.5,60.0,0.0,0.0,23.3,9.1,0,0,0
2012,92.0,Viacheslav Kravtsov,DET,10,2,40,1,1.5,0.0,0.5,0.0,0.0,1.0,79.8,0.0,0.001,20.0,2.7,0,0,0
2012,92.0,Terrel Harris,NOH,14,7,41,3,1.4,1.3,0.3,0.0,0.0,0.6,43.4,0.0,0.0,24.6,4.5,0,0,0
2012,92.0,Tornike Shengelia,BKN,4,13,41,7,1.4,0.7,0.2,0.1,0.0,0.6,82.1,0.1,0.001,15.7,7.4,0,0,0
2012,92.0,Tony Wroten,MEM,4,8,40,6,1.4,1.0,0.6,0.1,0.0,0.3,33.1,0.0,0.001,22.9,7.8,0,0,0
2012,92.0,Hamed Haddadi,PHX,15,11,41,6,1.4,2.0,0.3,0.1,0.4,0.3,39.7,0.0,0.001,13.7,6.7,0,0,0
2012,92.0,Luke Zeller,PHX,15,11,41,5,1.4,0.5,0.0,0.0,0.0,0.0,41.7,0.1,0.0,20.0,4.6,0,0,0
2012,92.0,James Jones,MIA,1,15,38,10,1.3,0.4,0.1,0.0,0.1,0.1,50.0,0.4,0.001,13.6,6.9,0,0,0
2012,92.0,Khris Middleton,DET,10,3,40,2,1.3,0.0,0.7,0.7,0.0,0.0,46.3,0.0,0.001,13.8,5.8,0,0,0
2012,92.0,Scott Machado,GSW,5,6,40,4,1.3,0.2,1.0,0.3,0.0,1.3,58.1,0.0,0.001,28.8,9.2,0,0,0
2012,92.0,Lou Amundson,NOH,14,18,41,5,1.3,2.3,0.1,0.4,0.3,0.6,29.5,0.0,0.001,14.5,0.1,0,0,0
2012,92.0,Arnett Moultrie,PHI,9,12,41,5,1.2,1.5,0.2,0.2,0.1,0.1,39.2,0.0,0.0,12.2,5.2,0,0,0
2012,92.0,Kris Joseph,BKN,4,6,41,3,1.2,0.8,0.2,0.0,0.0,0.3,27.4,0.0,0.001,26.8,-2.8,0,0,0
2012,92.0,Jason Collins,WAS,15,20,39,8,1.2,1.8,0.2,0.4,0.3,0.6,49.0,0.0,0.002,7.2,-2.3,0,0,0
2012,92.0,Jarvis Varnado,MIA,1,7,38,4,1.1,0.4,0.1,0.1,0.3,0.3,51.5,0.0,0.001,15.6,3.0,0,0,0
2012,92.0,Tyler Honeycutt,SAC,13,7,42,3,1.1,1.1,0.3,0.0,0.1,0.7,45.0,0.0,0.0,20.6,6.6,0,0,0
2012,92.0,Jared Jeffries,POR,9,29,41,12,1.1,1.5,0.4,0.1,0.2,0.4,33.0,0.0,0.001,10.3,-1.6,0,0,0
2012,92.0,Kent Bazemore,GSW,5,25,40,14,1.0,0.4,0.4,0.2,0.1,0.1,37.8,0.0,0.001,23.3,12.0,0,0,0
2012,92.0,Jeremy Tyler,ATL,6,17,41,10,1.0,0.6,0.1,0.1,0.1,0.2,43.0,0.0,0.001,19.3,5.4,0,0,0
2012,92.0,Josh Childress,BKN,4,14,41,8,1.0,1.1,0.4,0.1,0.1,0.0,32.0,0.1,0.001,9.1,5.1,0,0,0
2012,92.0,Julyan Stone,DEN,6,2,43,1,1.0,1.0,0.5,0.0,0.0,0.5,100.0,0.0,0.0,7.4,0.0,0,0,0
2012,92.0,Miles Plumlee,IND,3,6,42,3,1.0,1.3,0.3,0.0,0.3,0.2,30.4,0.0,0.001,19.3,4.5,0,0,0
2012,92.0,Nazr Mohammed,CHI,5,28,40,16,0.9,1.9,0.2,0.3,0.4,0.3,23.5,0.0,0.001,14.7,-0.2,0,0,0
2012,92.0,Diante Garrett,PHX,15,6,41,2,0.8,0.5,1.2,0.3,0.0,0.7,42.5,0.0,0.0,14.9,6.3,0,0,0
2012,92.0,Vladimir Radmanovic,CHI,5,12,40,5,0.8,0.6,0.3,0.3,0.0,0.2,38.5,0.2,0.0,18.5,3.6,0,0,0
2012,92.0,Kevin Murphy,UTA,7,5,41,4,0.8,0.2,0.0,0.2,0.0,0.4,25.0,0.0,0.0,28.6,-9.7,0,0,0
2012,92.0,Kendall Marshall,PHX,15,11,41,3,0.6,0.3,0.7,0.1,0.0,0.5,31.8,0.1,0.0,13.9,0.9,0,0,0
2012,92.0,DeSagana Diop,CHA,13,19,41,3,0.6,2.3,0.6,0.2,0.8,0.3,25.6,0.0,0.001,6.9,5.9,0,0,0
2012,92.0,Andris Biedrins,GSW,5,31,40,19,0.5,3.2,0.3,0.3,0.7,0.4,42.5,0.0,0.001,4.7,5.2,0,0,0
2012,92.0,Quincy Miller,DEN,6,3,43,2,0.3,0.3,1.0,0.0,0.0,0.0,10.2,0.0,0.0,13.2,-2.0,0,0,0
2012,92.0,Will Conroy,MIN,10,4,38,2,0.3,0.3,0.0,0.0,0.0,0.0,5.1,0.0,-0.001,20.8,-18.8,0,0,0
2012,92.0,Joel Przybilla,MIL,7,10,39,4,0.2,1.8,0.4,0.1,0.2,0.2,25.8,0.0,-0.001,4.3,4.9,0,0,0
2012,92.0,Damion James,BKN,4,2,41,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,-40.0,0,0,0
2012,92.0,Darius Johnson-Odom,LAL,12,4,41,4,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,22.2,3.2,0,0,0
2012,92.0,Darko Milicic,BOS,8,1,40,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.001,23.1,-28.6,0,0,0
2012,92.0,Matt Carroll,CHA,13,1,41,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0,0,0
2013,93.9,Kevin Durant,OKC,2,42,42,32,30.9,7.8,5.1,1.5,0.8,3.2,63.9,2.1,0.003,31.1,21.5,4,1,1
2013,93.9,LeBron James,MIA,2,41,42,29,26.2,6.7,6.5,1.3,0.3,3.5,66.1,1.3,0.002,29.3,19.9,9,1,1
2013,93.9,Carmelo Anthony,NYK,10,38,41,15,26.1,9.1,3.0,1.2,0.7,2.3,54.1,1.7,0.002,30.7,16.1,6,1,1
2013,93.9,Kevin Love,MIN,11,40,41,20,25.0,13.0,4.1,0.9,0.4,2.3,58.7,2.4,0.003,26.7,18.7,2,0,1
2013,93.9,James Harden,HOU,5,37,43,24,24.3,5.0,5.3,1.4,0.5,3.8,59.8,2.1,0.003,26.6,14.4,1,1,1
2013,93.9,LaMarcus Aldridge,POR,3,42,42,31,24.2,11.6,2.9,0.9,1.0,1.7,51.9,0.0,0.002,29.1,16.3,2,1,1
2013,93.9,Stephen Curry,GSW,6,40,43,26,23.5,4.6,9.2,1.9,0.3,4.2,57.6,3.2,0.003,27.4,15.0,0,0,1
2013,93.9,Paul George,IND,1,40,40,33,23.2,6.2,3.5,1.9,0.3,2.6,59.0,2.6,0.005,27.7,17.1,1,1,1
2013,93.9,DeMarcus Cousins,SAC,14,39,40,15,23.1,11.7,2.9,1.8,1.2,3.5,55.0,0.0,0.002,32.9,17.7,0,0,0
2013,93.9,Blake Griffin,LAC,4,43,43,29,22.5,10.0,3.4,1.2,0.7,2.9,58.0,0.2,0.003,27.0,15.5,3,1,1
2013,93.9,Kyrie Irving,CLE,10,38,41,14,21.6,2.9,6.1,1.2,0.4,2.8,52.2,1.8,0.001,28.7,12.2,1,1,1
2013,93.9,Russell Westbrook,OKC,2,25,42,21,21.3,6.0,7.0,1.8,0.1,4.0,51.8,1.4,0.002,31.9,14.5,3,1,0
2013,93.9,DeMar DeRozan,TOR,4,40,40,20,21.3,4.6,3.7,1.2,0.5,2.2,50.7,0.9,0.003,27.0,12.1,0,0,1
2013,93.9,Damian Lillard,POR,3,42,42,31,21.2,3.7,5.8,0.8,0.4,2.3,58.1,3.1,0.002,24.0,12.2,0,0,1
2013,93.9,Dirk Nowitzki,DAL,7,42,43,24,21.1,5.9,2.9,1.0,0.7,1.4,58.2,1.6,0.003,26.4,15.5,11,0,1
2013,93.9,Brook Lopez,BKN,7,17,40,7,20.7,6.0,0.9,0.5,1.8,1.6,62.9,0.0,0.002,26.5,15.3,1,1,0
2013,93.9,Arron Afflalo,ORL,14,38,42,11,20.6,4.6,3.8,0.6,0.0,2.2,58.6,2.0,0.002,23.5,12.5,0,0,0
2013,93.9,Rudy Gay,SAC,14,38,40,15,20.2,6.2,2.7,1.4,1.0,3.1,53.5,1.1,0.002,27.1,12.1,0,0,0
2013,93.9,Anthony Davis,NOP,12,34,41,13,20.2,10.3,1.3,1.5,3.0,1.8,57.8,0.0,0.001,24.3,15.2,0,0,1
2013,93.9,John Wall,WAS,4,40,40,20,20.0,4.2,8.5,1.9,0.5,3.5,52.7,1.2,0.003,26.8,13.7,0,0,1
2013,93.9,Monta Ellis,DAL,7,43,43,25,20.0,3.3,6.0,1.8,0.3,3.2,53.8,0.7,0.001,26.6,11.2,0,0,0
2013,93.9,Ryan Anderson,NOP,12,22,41,12,19.8,6.5,0.8,0.5,0.3,0.9,57.2,3.0,0.001,21.6,10.1,0,0,0
2013,93.9,Chris Paul,LAC,4,34,43,22,19.6,4.6,11.2,2.4,0.1,2.5,57.8,1.2,0.002,24.2,19.2,6,1,1
2013,93.9,Isaiah Thomas,SAC,14,40,40,15,19.5,2.8,6.3,1.4,0.0,2.8,59.1,2.0,0.002,25.0,14.2,0,0,0
2013,93.9,Goran Dragic,PHX,8,37,40,21,19.4,3.4,6.0,1.3,0.2,2.8,58.9,1.3,0.003,23.5,13.5,0,0,0
2013,93.9,David Lee,GSW,6,43,43,26,19.2,9.9,2.3,0.6,0.4,2.3,56.9,0.0,0.003,24.1,13.9,2,1,0
2013,93.9,Kevin Martin,MIN,11,39,41,19,19.1,3.3,2.1,1.1,0.1,1.7,55.4,1.8,0.002,24.0,10.1,0,0,0
2013,93.9,Klay Thompson,GSW,6,43,43,26,19.1,3.0,2.5,1.0,0.5,2.1,56.4,3.1,0.003,21.6,8.2,0,0,0
2013,93.9,Luol Deng,CLE,10,29,41,13,19.0,6.2,3.4,1.1,0.2,2.5,55.0,0.9,0.004,24.4,13.6,2,1,0
2013,93.9,Dwyane Wade,MIA,2,30,42,24,18.9,4.9,4.7,1.8,0.6,2.9,57.9,0.3,0.003,26.5,14.3,9,1,1
2013,93.9,Kemba Walker,CHA,8,42,43,17,18.7,4.2,5.0,1.4,0.5,2.5,51.9,1.5,0.003,26.0,12.9,0,0,0
2013,93.9,Al Horford,ATL,3,29,40,16,18.6,8.4,2.6,0.9,1.5,2.2,58.8,0.1,0.003,24.4,15.3,2,0,0
2013,93.9,Evan Turner,IND,1,40,40,13,18.3,6.1,3.7,0.9,0.1,3.1,51.1,0.8,0.002,24.5,9.6,0,0,0
2013,93.9,Nikola Pekovic,MIN,11,41,41,20,18.3,9.2,1.1,0.6,0.5,1.6,57.5,0.0,0.003,22.0,12.4,0,0,0
2013,93.9,Al Jefferson,CHA,8,34,43,13,18.2,10.4,2.1,0.9,1.2,1.1,50.0,0.0,0.002,26.7,15.2,0,0,0
2013,93.9,Dwight Howard,HOU,5,43,43,28,18.1,12.6,1.9,0.9,1.7,3.1,58.8,0.0,0.002,23.9,14.5,7,1,1
2013,93.9,Mike Conley,MEM,9,38,40,20,18.1,2.6,6.3,1.6,0.3,2.0,54.8,1.5,0.002,23.8,13.2,0,0,0
2013,93.9,Ty Lawson,DEN,9,38,40,18,18.0,3.4,8.9,1.5,0.2,3.1,54.9,1.2,0.001,23.1,13.4,0,0,0
2013,93.9,Eric Bledsoe,PHX,8,24,40,16,18.0,4.3,5.8,1.5,0.3,3.3,58.7,1.2,0.003,23.6,14.2,0,0,0
2013,93.9,Tony Parker,SAS,1,37,41,28,17.9,2.5,6.3,0.5,0.1,2.5,57.0,0.4,0.003,26.1,13.2,5,1,1
2013,93.9,Paul Millsap,ATL,3,39,40,21,17.5,8.3,2.9,1.6,1.1,2.4,55.1,1.0,0.003,24.2,13.1,0,0,1
2013,93.9,Michael Carter-Williams,PHI,13,30,41,12,17.5,5.7,6.7,2.5,0.6,3.4,48.8,1.0,0.001,25.6,11.1,0,0,0
2013,93.9,Jamal Crawford,LAC,4,43,43,29,17.3,2.3,2.9,0.8,0.2,1.9,53.2,2.2,0.003,25.6,10.1,0,0,0
2013,93.9,Gordon Hayward,UTA,15,38,43,12,17.3,5.4,4.9,1.4,0.7,2.6,52.2,1.2,0.001,23.8,12.1,0,0,0
2013,93.9,Thaddeus Young,PHI,13,38,41,12,17.3,6.3,1.8,1.8,0.5,1.9,54.0,0.9,0.001,22.2,10.6,0,0,0
2013,93.9,Chandler Parsons,HOU,5,38,43,26,17.1,5.7,3.6,1.2,0.5,2.1,59.7,1.7,0.002,18.6,11.7,0,0,0
2013,93.9,Nick Young,LAL,13,41,42,15,17.1,2.7,1.4,0.6,0.3,1.5,55.5,1.8,0.001,25.3,8.8,0,0,0
2013,93.9,Bradley Beal,WAS,4,31,40,16,17.1,3.7,3.0,0.9,0.2,1.9,50.3,2.2,0.003,25.1,8.8,0,0,0
2013,93.9,Zach Randolph,MEM,9,38,40,19,17.1,10.6,2.7,0.4,0.3,2.5,49.7,0.0,0.002,26.0,12.7,2,1,0
2013,93.9,Wesley Matthews,POR,3,42,42,31,16.7,4.1,2.3,1.0,0.2,1.3,62.4,2.7,0.002,18.4,10.5,0,0,0
2013,93.9,Kyle Lowry,TOR,4,40,40,20,16.5,4.1,7.4,1.6,0.2,2.2,58.8,2.5,0.003,19.6,13.9,0,0,0
2013,93.9,Pau Gasol,LAL,13,39,42,16,16.4,10.0,3.3,0.4,1.5,2.5,50.3,0.1,0.001,26.4,13.4,4,0,0
2013,93.9,JJ Redick,LAC,4,22,43,16,16.4,2.2,2.4,0.9,0.1,1.0,59.9,2.0,0.002,21.5,10.8,0,0,0
2013,93.9,Joe Johnson,BKN,7,39,40,18,16.3,3.4,2.9,0.5,0.2,1.2,55.7,2.1,0.002,21.6,10.8,6,0,1
2013,93.9,Chris Bosh,MIA,2,41,42,29,16.3,6.7,1.1,0.9,1.0,1.5,60.1,0.7,0.003,22.9,12.8,8,1,1
2013,93.9,Jeff Teague,ATL,3,40,40,21,16.3,2.8,7.6,1.3,0.2,3.4,50.7,0.7,0.002,25.9,10.9,0,0,0
2013,93.9,Brandon Jennings,DET,9,39,41,16,16.0,3.2,8.3,1.5,0.1,3.2,47.8,1.8,0.001,23.4,10.2,0,0,0
2013,93.9,Brandon Knight,MIL,15,32,40,5,15.9,3.8,4.4,1.0,0.1,2.7,52.0,1.4,0.002,26.7,12.0,0,0,0
2013,93.9,Eric Gordon,NOP,12,38,41,14,15.9,2.8,3.2,1.3,0.2,2.1,54.4,1.6,0.0,22.7,9.2,0,0,0
2013,93.9,Derrick Rose,CHI,4,10,40,5,15.9,3.2,4.3,0.5,0.1,3.4,44.6,1.6,0.002,28.9,7.3,3,0,0
2013,93.9,Jeff Green,BOS,12,43,43,14,15.7,5.0,1.5,0.5,0.6,2.0,53.0,1.4,0.002,22.1,9.5,0,0,0
2013,93.9,Josh Smith,DET,9,41,41,17,15.7,6.9,3.2,1.5,1.5,2.5,46.3,0.9,0.002,23.3,9.5,0,0,0
2013,93.9,Gerald Henderson,CHA,8,43,43,18,15.4,4.1,2.7,0.8,0.4,1.6,50.3,0.4,0.002,23.7,9.5,0,0,0
2013,93.9,Carlos Boozer,CHI,4,38,40,18,14.9,8.5,1.6,0.7,0.4,2.4,49.7,0.0,0.003,25.9,11.7,2,0,0
2013,93.9,Marc Gasol,MEM,9,17,40,10,14.7,6.6,3.7,0.9,1.1,1.8,52.4,0.0,0.002,23.0,13.1,1,0,0
2013,93.9,Tim Duncan,SAS,1,38,41,29,14.5,9.7,3.0,0.4,2.0,1.9,51.7,0.0,0.002,24.8,14.8,14,1,0
2013,93.9,Avery Bradley,BOS,12,43,43,14,14.5,4.1,1.4,1.0,0.2,1.6,49.8,1.1,0.002,23.0,8.1,0,0,0
2013,93.9,Dion Waiters,CLE,10,36,41,13,14.4,2.9,2.6,0.9,0.2,2.3,48.4,1.2,0.002,25.6,7.8,0,0,0
2013,93.9,Jrue Holiday,NOP,12,34,41,15,14.3,4.2,7.9,1.6,0.4,3.1,50.5,0.9,0.001,22.4,11.4,1,1,0
2013,93.9,Serge Ibaka,OKC,2,41,42,32,14.3,8.9,0.9,0.4,2.4,1.5,55.7,0.3,0.003,19.5,12.1,0,0,0
2013,93.9,Rodney Stuckey,DET,9,33,41,15,14.2,2.2,2.0,0.8,0.2,1.7,53.7,0.4,0.001,24.7,10.0,0,0,0
2013,93.9,Greg Monroe,DET,9,41,41,17,14.2,8.7,1.9,1.0,0.5,2.2,53.6,0.0,0.002,20.4,11.1,0,0,0
2013,93.9,Spencer Hawes,CLE,10,39,41,13,14.1,8.9,3.4,0.6,1.4,2.3,57.4,1.6,0.001,19.1,12.2,0,0,0
2013,93.9,Jodie Meeks,LAL,13,42,42,16,14.0,3.0,1.8,1.3,0.0,1.6,58.7,2.1,0.001,17.6,8.1,0,0,0
2013,93.9,Lance Stephenson,IND,1,39,40,33,13.9,6.8,5.2,0.7,0.1,2.6,56.5,1.1,0.005,19.0,13.4,0,0,0
2013,93.9,Kobe Bryant,LAL,13,6,42,2,13.8,4.3,6.3,1.2,0.2,5.7,50.5,0.5,0.001,29.0,9.7,15,1,1
2013,93.9,Glen Davis,LAC,4,31,43,7,13.8,7.4,1.5,1.1,0.5,1.6,48.8,0.1,0.002,22.4,9.6,0,0,0
2013,93.9,Trevor Ariza,WAS,4,35,40,17,13.7,6.1,2.9,1.8,0.3,1.7,56.5,2.2,0.003,17.6,10.6,0,0,0
2013,93.9,Trey Burke,UTA,15,31,43,13,13.5,3.2,5.6,0.7,0.2,2.1,48.8,1.6,0.001,23.7,9.6,0,0,0
2013,93.9,Wilson Chandler,DEN,9,32,40,16,13.5,4.9,1.6,0.9,0.8,0.9,52.1,2.0,0.001,19.3,8.4,0,0,0
2013,93.9,Jeremy Lin,HOU,5,33,43,22,13.5,2.4,4.2,1.0,0.5,2.8,58.9,1.1,0.002,20.1,9.9,0,0,0
2013,93.9,Derrick Favors,UTA,15,40,43,14,13.5,9.1,1.1,1.1,1.4,1.9,54.9,0.0,0.001,20.3,11.6,0,0,0
2013,93.9,Gerald Green,PHX,8,40,40,23,13.4,3.1,1.5,0.9,0.6,1.5,56.6,2.4,0.002,21.0,8.3,0,0,0
2013,93.9,Deron Williams,BKN,7,24,40,11,13.4,2.2,6.8,1.0,0.3,2.7,57.8,1.4,0.002,22.1,12.2,3,0,0
2013,93.9,Jameer Nelson,ORL,14,39,42,11,13.4,3.7,6.7,0.8,0.1,2.5,53.1,2.4,0.002,20.0,10.1,1,0,0
2013,93.9,Victor Oladipo,ORL,14,42,42,11,13.4,4.3,3.8,1.5,0.7,3.2,50.3,0.9,0.002,23.4,8.6,0,0,0
2013,93.9,Nene,WAS,4,33,40,19,13.2,5.7,3.1,1.1,1.0,2.0,52.4,0.0,0.003,22.4,10.9,0,0,0
2013,93.9,Jordan Crawford,GSW,6,42,43,14,13.2,3.0,5.5,0.8,0.1,2.2,52.9,1.3,0.001,21.5,11.3,0,0,0
2013,93.9,Reggie Jackson,OKC,2,42,42,32,13.2,3.9,3.8,1.1,0.0,2.2,52.7,1.0,0.003,23.6,12.1,0,0,0
2013,93.9,Andrea Bargnani,NYK,10,41,41,15,13.1,5.3,1.1,0.3,1.2,1.3,50.5,0.7,0.001,21.7,8.9,0,0,0
2013,93.9,Nikola Vucevic,ORL,14,28,42,10,13.0,11.0,1.9,1.1,1.1,2.4,54.2,0.0,0.002,19.8,13.2,0,0,0
2013,93.9,Jared Sullinger,BOS,12,41,43,14,13.0,7.8,1.6,0.5,0.5,1.6,50.2,0.7,0.002,23.7,11.1,0,0,0
2013,93.9,Alec Burks,UTA,15,43,43,14,13.0,3.2,2.8,0.8,0.2,1.7,52.6,0.6,0.001,22.5,9.9,0,0,0
2013,93.9,Tony Wroten,PHI,13,36,41,13,13.0,3.4,3.3,1.0,0.3,2.7,47.7,0.8,0.001,27.3,7.8,0,0,0
2013,93.9,Nicolas Batum,POR,3,42,42,31,13.0,6.7,5.6,1.0,0.7,2.5,58.8,1.9,0.002,16.0,11.2,0,0,0
2013,93.9,Paul Pierce,BKN,7,35,40,16,13.0,4.8,3.1,1.0,0.5,2.5,54.2,1.3,0.003,22.3,11.0,10,0,0
2013,93.9,Tyreke Evans,NOP,12,36,41,16,12.8,4.5,4.2,1.2,0.3,2.1,48.8,0.2,0.001,26.3,12.0,0,0,0
2013,93.9,Tobias Harris,ORL,14,21,42,4,12.8,7.0,1.3,0.5,0.3,1.1,49.8,0.6,0.001,19.8,8.7,0,0,0
2013,93.9,Manu Ginobili,SAS,1,38,41,29,12.7,3.5,4.7,1.1,0.2,2.0,58.9,1.5,0.002,23.4,13.5,2,0,0
